Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:70100000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
70100000;2;01/03/2001;;1;1;"46,6688";"9,4025";"25,0746";7;23;1;1;1;;0;"39,5523";"32,8401";"28,6405";"35,7631";"30,7122";"26,6257";"46,6688";"38,0187";"38,0187";"25,9669";"20,3332";"19,1552";"18,0049";"14,7236";"16,332";"46,6688";"40,9371";"30,7122";"20,9324";"27,9625";"15,7887";"12,1901";"9,4025";"9,4025";"27,9625";"19,1552";"25,3146";"20,3332";"15,2525";"13,1811";"10,761";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/02/2001;;1;1;"180,8554";"14,7236";"53,0091";4;12;1;1;1;;0;"35,7631";"33,5617";"27,9625";"180,8554";"77,1162";"49,6279";"35,0232";"27,9625";"24,0294";"20,3332";"18,0049";"14,7236";"127,3853";"66,9551";"45,9386";"34,2894";"28,6405";"77,1162";"83,2626";"58,0741";"32,1246";"27,2909";"35,7631";"38,0187";"63,6766";"86,8453";"54,1797";"79,731";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
70100000;2;01/01/2001;;1;1;"144,1501";"5,2284";"27,7478";20;4;1;1;1;;0;"11,2296";"7,7047";"6,1468";"5,2284";"5,2284";"12,6818";"17,4402";"14,7236";"12,1901";"11,2296";"20,9324";"52,6475";"43,0568";"37,2609";"36,509";"35,0232";"20,9324";"18,0049";"16,8826";"144,1501";"58,8638";"34,2894";"22,7706";"19,7408";"16,8826";"16,8826";"15,2525";"14,7236";"22,1512";"67,7833";"41,6397";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/12/2000;;1;1;"42,3463";"2,8223";"10,1445";1;23;1;1;1;;0;"42,3463";"32,1246";"26,6257";"22,1512";"14,7236";"11,706";"10,761";"9,4025";"7,301";"5,8346";"4,0919";"3,0621";"4,0919";"3,5632";"4,0919";"5,8346";"7,301";"4,9346";"4,0919";"3,3091";"3,0621";"3,0621";"2,8223";"2,8223";"3,8241";"3,5632";"3,5632";"3,5632";"28,6405";"18,0049";"14,202";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/11/2000;;1;1;"54,1797";"2,8223";"12,6478";1;26;1;1;1;;0;"54,1797";"42,3463";"34,2894";"29,3248";"25,3146";"22,1512";"16,332";"10,761";"6,5195";"28,6405";"10,761";"6,906";"5,8346";"5,2284";"4,3663";"3,8241";"4,0919";"4,9346";"4,0919";"4,0919";"4,0919";"3,8241";"3,3091";"3,0621";"3,0621";"2,8223";"2,8223";"3,8241";"5,2284";"23,3967";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/10/2000;;1;1;"196,0659";"7,301";"52,5778";13;26;1;1;1;;0;"28,6405";"22,1512";"18,0049";"16,8826";"15,7887";"16,8826";"14,7236";"14,7236";"14,7236";"66,9551";"35,7631";"89,5654";"196,0659";"93,2357";"91,3943";"89,5654";"84,1535";"73,6758";"40,9371";"33,5617";"26,6257";"20,3332";"11,706";"9,4025";"7,7047";"7,301";"132,5493";"100,7234";"91,3943";"85,0476";"79,731";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/09/2000;;1;1;"228,947";"4,3663";"56,8418";14;9;1;1;1;;0;"11,706";"11,2296";"9,4025";"8,9657";"7,301";"5,8346";"5,2284";"4,6472";"4,3663";"4,3663";"36,509";"117,2664";"32,8401";"228,947";"73,6758";"35,0232";"27,9625";"22,7706";"99,7769";"46,6688";"27,9625";"161,5975";"111,3315";"108,4031";"112,3134";"109,3763";"100,7234";"95,0894";"51,1302";"32,8401";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/08/2000;;1;1;"62,8657";"2,5898";"7,8978";26;12;1;1;1;;0;"5,2284";"5,2284";"5,2284";"4,9346";"4,0919";"4,0919";"3,5632";"3,5632";"3,5632";"3,0621";"2,8223";"2,5898";"2,5898";"2,5898";"4,0919";"4,0919";"3,5632";"3,3091";"3,0621";"3,0621";"2,8223";"2,8223";"2,8223";"2,8223";"3,0621";"62,8657";"29,3248";"19,7408";"16,332";"14,202";"13,6878";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/07/2000;;1;1;"66,9551";"5,8346";"18,4615";11;31;1;1;1;;0;"21,5384";"19,7408";"16,8826";"14,7236";"11,2296";"9,4025";"8,5371";"7,7047";"7,7047";"27,2909";"66,9551";"36,509";"29,3248";"27,9625";"26,6257";"25,9669";"25,9669";"24,6687";"22,1512";"19,7408";"16,8826";"15,2525";"14,202";"13,6878";"13,6878";"11,2296";"8,9657";"8,1167";"7,301";"6,5195";"5,8346";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/06/2000;;1;1;"66,9551";"2,5898";"8,396";30;15;1;1;1;;0;"5,5284";"4,0919";"3,0621";"3,0621";"3,0621";"3,0621";"3,0621";"3,3091";"3,3091";"3,5632";"3,0621";"3,0621";"3,0621";"3,0621";"2,5898";"2,5898";"2,5898";"3,8241";"17,4402";"13,1811";"11,2296";"9,8474";"8,9657";"9,4025";"10,761";"12,1901";"13,6878";"8,9657";"10,3003";"66,9551";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/05/2000;;1;1;"54,9513";"8,5371";"19,5011";6;31;1;1;1;;0;"18,0049";"18,5766";"19,7408";"21,5384";"23,3967";"54,9513";"41,6397";"32,8401";"27,2909";"22,7706";"20,3332";"19,7408";"19,7408";"18,5766";"16,8826";"16,8826";"15,7887";"16,8826";"18,0049";"16,8826";"15,2525";"14,7236";"13,1811";"11,706";"10,761";"16,332";"16,8826";"14,202";"12,1901";"10,3003";"8,5371";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/04/2000;;1;1;"51,1302";"2,5898";"15,5925";13;7;1;1;1;;0;"4,0919";"4,6472";"4,9346";"3,8241";"3,5632";"2,8223";"2,5898";"2,5898";"2,8223";"2,5898";"2,8223";"8,9657";"51,1302";"29,3248";"24,0294";"23,3967";"26,6257";"40,2385";"32,1246";"22,7706";"21,5384";"17,4402";"16,8826";"15,7887";"16,332";"16,332";"15,7887";"16,8826";"16,8826";"18,0049";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/03/2000;;1;1;"178,5521";"3,8241";"29,7675";6;27;1;1;1;;0;"48,8824";"45,2123";"41,6397";"40,9371";"43,0568";"178,5521";"140,9539";"62,0583";"40,9371";"35,7631";"35,0232";"29,3248";"35,7631";"21,5384";"16,332";"11,2296";"12,1901";"10,761";"9,8474";"8,5371";"7,7047";"6,906";"5,2284";"4,3663";"4,0919";"4,0919";"3,8241";"4,0919";"4,6472";"4,9346";"4,3663";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/02/2000;;1;1;"215,3447";"4,6472";"32,9441";15;10;1;1;1;;0;"11,2296";"11,2296";"10,761";"12,1901";"12,6818";"11,706";"10,761";"6,906";"4,9346";"4,6472";"6,5195";"5,8346";"6,1468";"6,906";"215,3447";"85,0476";"49,6279";"35,7631";"35,0232";"36,509";"34,2894";"50,3772";"62,8657";"42,3463";"37,2609";"30,7122";"30,0154";"33,5617";"54,1797";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
70100000;2;01/01/2000;;1;1;"66,9551";"9,8474";"20,3244";2;8;1;1;1;;0;"40,2385";"66,9551";"27,2909";"12,6818";"12,6818";"15,2525";"10,761";"9,8474";"13,1811";"14,7236";"23,3967";"58,8638";"22,7706";"20,9324";"20,3332";"19,1552";"22,7706";"22,1512";"19,1552";"18,5766";"18,0049";"16,8826";"12,6818";"11,2296";"13,1811";"16,332";"15,2525";"14,7236";"13,6878";"13,1811";"13,1811";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/12/1999;;1;1;"22,7706";"2,3648";"7,2315";4;30;1;1;1;;0;"4,0919";"3,8241";"3,5632";"22,7706";"16,332";"15,2525";"12,6818";"10,3003";"8,9657";"8,5371";"7,301";"6,1468";"5,8346";"14,7236";"10,761";"6,906";"7,7047";"8,5371";"7,301";"6,1468";"5,2284";"4,0919";"3,3091";"3,5632";"3,5632";"3,3091";"3,0621";"2,5898";"2,5898";"2,3648";"2,8223";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/11/1999;;1;1;"296,9148";"5,2284";"19,284";5;20;1;1;1;;0;"26,6257";"13,6878";"8,9657";"7,301";"296,9148";"22,7706";"19,1552";"15,7887";"15,7887";"11,2296";"8,9657";"7,301";"7,301";"7,301";"7,301";"6,906";"6,5195";"6,5195";"6,5195";"5,2284";"5,2284";"6,5195";"7,7047";"7,301";"8,1167";"8,9657";"7,7047";"6,906";"6,1468";"5,8346";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/10/1999;;1;1;"330,232";"6,5195";"26,541";2;21;2;2;2;;0;"8,1167";"330,232";"143,082";"17,4402";"13,6878";"11,706";"10,761";"15,2525";"15,7887";"10,761";"10,761";"9,4025";"7,301";"7,301";"7,301";"65,309";"10,761";"10,761";"10,761";"7,301";"6,5195";"7,301";"7,301";"7,301";"6,5195";"6,5195";"6,5195";"8,9657";"8,9657";"10,3003";"22,7706";1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/09/1999;;1;1;"21,5384";"2,1475";"4,8439";29;26;1;1;1;;0;"5,5284";"5,2284";"4,3663";"3,3091";"2,8223";"2,8223";"3,3091";"3,5632";"3,5632";"3,8241";"3,5632";"3,3091";"3,3091";"4,6472";"10,761";"8,9657";"6,5195";"5,2284";"3,5632";"3,5632";"3,0621";"2,5898";"2,5898";"2,5898";"2,5898";"2,1475";"2,1475";"2,5898";"21,5384";"11,706";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/08/1999;;1;1;"14,202";"3,0621";"6,4425";1;25;1;1;1;;0;"14,202";"13,1811";"12,1901";"10,761";"9,8474";"9,8474";"9,4025";"8,9657";"8,9657";"6,906";"5,5284";"4,3663";"4,0919";"4,6472";"5,5284";"6,1468";"5,5284";"4,6472";"4,0919";"3,5632";"3,5632";"3,3091";"3,5632";"3,5632";"3,0621";"3,3091";"3,5632";"4,0919";"5,8346";"7,301";"6,1468";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/07/1999;;1;1;"117,2664";"3,8241";"19,4665";3;1;1;1;1;;0;"3,8241";"5,8346";"117,2664";"64,4911";"27,2909";"25,3146";"20,9324";"18,0049";"19,7408";"27,2909";"16,332";"11,706";"9,4025";"7,7047";"7,301";"6,5195";"6,1468";"6,1468";"6,5195";"6,906";"13,6878";"12,6818";"10,3003";"8,5371";"6,906";"7,301";"8,5371";"75,3894";"18,5766";"13,1811";"13,6878";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/06/1999;;1;1;"91,3943";"3,3091";"14,1814";11;8;1;1;1;;0;"10,3003";"8,5371";"6,906";"5,8346";"4,9346";"4,3663";"3,8241";"3,3091";"3,3091";"58,8638";"91,3943";"24,0294";"11,706";"6,5195";"6,5195";"5,5284";"4,9346";"4,0919";"5,2284";"5,2284";"53,4118";"26,6257";"17,4402";"12,6818";"9,4025";"7,301";"6,5195";"6,5195";"5,5284";"4,6472";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/05/1999;;1;1;"21,5384";"1,7367";"5,7763";28;1;2;2;2;;0;"1,7367";"1,9381";"2,5898";"3,8241";"3,8241";"4,9346";"4,9346";"4,3663";"3,5632";"3,3091";"3,8241";"4,0919";"3,5632";"3,0621";"3,0621";"2,8223";"2,1475";"3,0621";"4,3663";"4,3663";"3,8241";"4,0919";"3,8241";"3,3091";"4,3663";"6,5195";"20,9324";"21,5384";"16,8826";"12,6818";"11,706";2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/04/1999;;1;1;"32,1246";"1,7367";"11,7625";3;29;2;2;2;;0;"12,6818";"20,9324";"32,1246";"13,1811";"10,3003";"11,2296";"12,1901";"24,6687";"23,3967";"20,3332";"16,8826";"12,1901";"12,1901";"11,2296";"13,1811";"22,7706";"17,4402";"13,1811";"11,2296";"9,4025";"6,906";"5,5284";"4,0919";"3,3091";"2,5898";"2,3648";"1,9381";"1,9381";"1,7367";"1,7367";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;
70100000;2;01/03/1999;;1;1;"48,1407";"4,9346";"13,2584";5;20;1;1;1;;0;"10,3003";"8,1167";"7,301";"8,5371";"48,1407";"18,0049";"14,202";"43,7714";"22,1512";"27,2909";"22,7706";"15,7887";"13,6878";"11,2296";"9,4025";"8,5371";"7,7047";"6,5195";"5,8346";"4,9346";"4,9346";"14,202";"13,1811";"9,8474";"7,7047";"6,5195";"6,1468";"8,5371";"9,4025";"9,4025";"6,906";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/02/1999;;1;1;"74,5309";"2,8223";"15,4401";9;4;1;1;1;;0;"4,6472";"4,0919";"3,3091";"2,8223";"3,0621";"3,5632";"4,0919";"6,1468";"74,5309";"26,6257";"18,0049";"13,6878";"9,4025";"6,906";"5,5284";"5,5284";"16,332";"22,1512";"16,332";"11,2296";"8,9657";"25,3146";"21,5384";"16,332";"32,1246";"30,0154";"25,3146";"14,7236";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
70100000;2;01/01/1999;;1;1;"39,5523";"1,7367";"8,6914";26;4;2;2;2;;0;"2,8223";"2,5898";"1,9381";"1,7367";"2,1475";"1,9381";"2,5898";"14,7236";"10,761";"4,0919";"3,3091";"2,8223";"2,8223";"6,1468";"18,5766";"14,7236";"9,4025";"5,5284";"4,6472";"4,0919";"3,8241";"4,9346";"6,1468";"19,7408";"14,202";"39,5523";"8,9657";"7,301";"22,7706";"16,8826";"7,7047";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2
70100000;2;01/12/1998;;1;1;"122,2907";"2,5898";"10,5304";11;2;1;1;1;;0;"3,0621";"2,5898";"2,5898";"2,8223";"3,0621";"2,5898";"2,8223";"2,5898";"3,0621";"4,6472";"122,2907";"32,1246";"15,2525";"12,6818";"9,8474";"10,3003";"12,1901";"12,1901";"8,5371";"6,1468";"5,2284";"4,9346";"4,6472";"4,0919";"3,8241";"3,3091";"9,4025";"5,8346";"5,5284";"4,9346";"3,3091";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/11/1998;;1;1;"35,7631";"3,5632";"8,0442";11;28;1;1;1;;0;"10,3003";"7,7047";"6,1468";"5,8346";"5,5284";"4,9346";"4,6472";"4,6472";"4,3663";"4,9346";"35,7631";"22,1512";"12,6818";"10,3003";"8,9657";"6,906";"7,301";"6,5195";"5,8346";"6,1468";"13,1811";"10,3003";"6,906";"5,5284";"4,6472";"4,3663";"4,0919";"3,5632";"3,5632";"3,5632";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/10/1998;;1;1;"21,5384";"6,1468";"13,0696";27;23;1;1;1;;0;"18,5766";"16,8826";"15,7887";"14,7236";"15,2525";"15,2525";"14,7236";"13,6878";"12,1901";"11,2296";"9,4025";"8,5371";"8,1167";"7,7047";"6,906";"7,7047";"14,202";"12,6818";"10,761";"9,4025";"8,1167";"6,906";"6,1468";"20,9324";"19,7408";"20,9324";"21,5384";"18,0049";"14,7236";"12,6818";"11,706";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/09/1998;;1;1;"78,8561";"6,5195";"25,0264";23;3;1;1;1;;0;"7,7047";"6,906";"6,5195";"6,906";"7,7047";"8,9657";"31,4153";"62,0583";"35,7631";"29,3248";"25,3146";"22,1512";"15,7887";"11,706";"9,4025";"8,5371";"7,301";"6,906";"14,7236";"30,7122";"50,3772";"32,8401";"78,8561";"37,2609";"51,887";"35,0232";"30,7122";"27,2909";"27,9625";"22,7706";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/08/1998;;1;1;"148,449";"9,4025";"24,6323";15;31;1;1;1;;0;"20,9324";"23,3967";"20,9324";"19,7408";"17,4402";"15,2525";"13,1811";"11,706";"13,1811";"49,6279";"30,7122";"18,5766";"12,6818";"35,7631";"148,449";"34,2894";"28,6405";"27,9625";"26,6257";"22,1512";"19,7408";"22,1512";"19,1552";"16,332";"15,2525";"15,7887";"16,332";"15,2525";"12,1901";"10,761";"9,4025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/07/1998;;1;1;"58,0741";"5,8346";"15,0686";8;6;1;1;1;;0;"10,3003";"9,4025";"7,7047";"6,906";"6,5195";"5,8346";"9,4025";"58,0741";"46,6688";"25,3146";"20,9324";"16,8826";"13,1811";"10,761";"9,8474";"8,9657";"8,1167";"8,9657";"8,9657";"8,1167";"8,5371";"11,2296";"9,4025";"10,3003";"11,706";"9,4025";"8,5371";"10,3003";"38,0187";"27,2909";"21,5384";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/06/1998;;1;1;"71,9754";"3,5632";"12,4638";24;8;1;1;1;;0;"5,2284";"5,2284";"4,6472";"4,9346";"4,6472";"4,3663";"4,0919";"3,5632";"3,8241";"4,6472";"5,2284";"5,5284";"4,6472";"5,2284";"5,8346";"6,1468";"8,5371";"8,5371";"13,1811";"15,7887";"10,761";"9,8474";"57,288";"71,9754";"25,3146";"20,3332";"16,8826";"14,7236";"12,1901";"10,761";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/05/1998;;1;1;"97,8928";"4,3663";"15,5322";14;25;1;1;1;;0;"22,1512";"19,1552";"16,8826";"14,202";"10,761";"9,4025";"7,7047";"6,906";"10,761";"8,5371";"7,301";"8,5371";"34,2894";"97,8928";"48,8824";"32,1246";"20,9324";"15,2525";"13,1811";"12,1901";"6,906";"6,1468";"5,8346";"4,6472";"4,3663";"5,2284";"6,906";"6,906";"6,1468";"5,8346";"5,5284";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/04/1998;;1;1;"123,304";"5,5284";"21,1568";28;17;1;1;1;;0;"11,2296";"8,1167";"12,6818";"12,1901";"11,706";"10,3003";"10,3003";"11,2296";"9,8474";"8,5371";"7,7047";"9,4025";"10,3003";"7,7047";"6,5195";"5,8346";"5,5284";"5,8346";"7,301";"6,906";"6,906";"35,0232";"116,2701";"35,0232";"27,2909";"22,7706";"26,6257";"123,304";"35,0232";"27,2909";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/03/1998;;1;1;"32,8401";"6,1468";"15,7277";1;28;1;1;1;;0;"32,8401";"25,9669";"22,1512";"17,4402";"14,7236";"15,2525";"32,1246";"26,6257";"21,5384";"16,8826";"11,706";"7,301";"8,1167";"22,1512";"18,0049";"14,7236";"12,1901";"17,4402";"19,1552";"16,332";"15,2525";"13,1811";"11,2296";"10,761";"10,3003";"8,1167";"7,301";"6,1468";"6,1468";"7,301";"19,1552";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/02/1998;;1;1;"132,5493";"9,8474";"34,9598";11;25;1;1;1;;0;"129,4426";"102,6256";"35,7631";"34,2894";"36,509";"30,0154";"25,9669";"18,5766";"15,2525";"66,9551";"132,5493";"33,5617";"28,6405";"24,6687";"22,1512";"20,3332";"17,4402";"28,6405";"25,3146";"22,1512";"16,8826";"14,202";"12,1901";"10,761";"9,8474";"12,6818";"14,202";"37,2609";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
70100000;2;01/01/1998;;1;1;"46,6688";"4,9346";"16,5942";26;22;1;1;1;;0;"35,7631";"36,509";"18,5766";"16,332";"15,2525";"13,6878";"33,5617";"32,8401";"25,3146";"16,332";"9,4025";"8,5371";"6,906";"6,5195";"7,301";"7,7047";"15,7887";"11,706";"9,4025";"8,5371";"6,906";"4,9346";"7,301";"28,6405";"31,4153";"46,6688";"19,1552";"9,8474";"7,7047";"6,906";"8,9657";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/12/1997;;1;1;"62,8657";"4,0919";"11,5907";30;21;2;2;2;;0;"15,7887";"13,1811";"11,706";"10,761";"9,8474";"8,5371";"7,301";"7,301";"8,1167";"8,9657";"7,7047";"7,301";"6,906";"6,1468";"7,301";"6,5195";"8,9657";"6,906";"5,2284";"4,3663";"4,0919";"4,0919";"5,2284";"11,706";"8,5371";"9,8474";"18,0049";"16,332";"19,7408";"62,8657";"30,0154";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
70100000;2;01/11/1997;;1;1;"77,1162";"12,1901";"30,1751";3;30;1;1;1;;0;"51,1302";"38,7825";"77,1162";"39,5523";"41,6397";"35,0232";"29,3248";"31,4153";"30,0154";"38,0187";"43,0568";"51,887";"40,9371";"35,7631";"30,0154";"23,3967";"22,1512";"23,3967";"20,3332";"17,4402";"16,332";"18,0049";"20,9324";"23,3967";"22,1512";"21,5384";"19,7408";"16,8826";"13,6878";"12,1901";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/10/1997;;1;1;"116,2701";"8,9657";"36,0152";29;28;1;1;1;;0;"38,7825";"40,9371";"28,6405";"25,9669";"44,4899";"41,6397";"31,4153";"26,6257";"24,0294";"99,7769";"32,8401";"27,2909";"26,6257";"25,9669";"22,1512";"35,0232";"36,509";"30,0154";"25,3146";"20,9324";"18,5766";"16,332";"14,7236";"12,1901";"12,6818";"11,706";"9,8474";"8,9657";"116,2701";"97,8928";"112,3134";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/09/1997;;1;1;"45,2123";"3,5632";"15,3026";14;11;1;1;1;;0;"8,5371";"7,7047";"6,5195";"5,8346";"5,8346";"5,2284";"4,6472";"3,8241";"4,0919";"4,3663";"3,5632";"3,5632";"3,5632";"45,2123";"38,0187";"22,1512";"16,332";"12,1901";"11,2296";"10,761";"27,2909";"19,7408";"16,8826";"15,7887";"19,1552";"24,0294";"20,3332";"20,3332";"40,9371";"31,4153";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/08/1997;;1;1;"95,0894";"7,7047";"26,7641";3;1;1;1;1;;0;"7,7047";"8,9657";"95,0894";"44,4899";"32,8401";"30,7122";"24,0294";"35,7631";"35,0232";"27,9625";"22,7706";"14,202";"12,1901";"10,761";"9,8474";"10,3003";"10,761";"8,9657";"8,9657";"22,1512";"63,6766";"40,2385";"45,2123";"48,1407";"35,7631";"29,3248";"26,6257";"23,3967";"20,3332";"13,1811";"10,3003";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/07/1997;;1;1;"83,2626";"8,1167";"23,1177";17;9;1;1;1;;0;"9,4025";"15,7887";"25,3146";"19,1552";"14,7236";"11,2296";"10,3003";"9,4025";"8,1167";"12,1901";"15,2525";"12,1901";"11,706";"10,3003";"10,3003";"10,761";"83,2626";"41,6397";"40,9371";"42,3463";"60,4539";"35,0232";"46,6688";"39,5523";"32,1246";"24,6687";"19,1552";"14,202";"11,2296";"9,8474";"9,4025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
